SourceID,Hop1_ID,Hop2_ID
1499,1038,1827
1499,1066,1556
1499,1134,909
1499,1159,564
1499,1163,831
1499,1291,1656
1499,1317,1389
1499,1352,1476
1499,1512,1588
1499,1514,417
1499,1544,142
1499,1559,1608
1499,1601,126
1499,1683,1161
1499,1734,1269
1499,1839,1603
1499,1859,1765
1499,1866,648
1499,1869,1007
1499,1874,944
1499,1880,1092
1499,1884,91
1499,1990,155
1500,99,549
1500,185,955
1500,190,1496
1500,192,101
1500,201,578
1500,207,1343
1500,209,1035
1500,222,1485
1500,256,614
1500,325,474
1500,398,509
1500,446,1236
1500,566,1518
1500,602,207
1500,608,119
1500,627,1476
1500,685,500
1500,689,1453
1500,754,1946
1500,780,465
1500,836,416
1500,859,1984
1500,926,110
1500,947,722
1500,948,131
1500,1082,407
1500,1102,1618
1500,1117,221
1500,1196,1681
1500,1204,864
1500,1214,1762
1500,1236,325
1500,1249,1148
1500,1293,737
1500,1495,853
1500,1515,1407
1500,1535,1833
1500,1572,490
1500,1581,1010
1500,1628,721
1500,1680,1072
1500,1686,1704
1500,1692,510
1500,1708,15
1500,1709,269
1500,1724,878
1500,1782,203
1500,1809,1287
1500,1844,1119
1500,1851,1468
1500,1860,33
1500,1903,1780
1500,1913,1659
1500,1916,149
1500,1941,1805
1500,1961,1802
1500,1994,1814
1501,53,1425
1501,75,223
1501,83,798
1501,157,686
1501,190,763
1501,195,785
1501,199,112
1501,240,1992
1501,373,747
1501,397,1592
1501,453,791
1501,484,40
1501,488,1631
1501,509,1925
1501,521,526
1501,591,820
1501,680,223
1501,689,614
1501,725,1447
1501,859,1970
1501,885,1083
1501,887,253
1501,915,1782
1501,974,1779
1501,998,1690
1501,1056,1132
1501,1142,1185
1501,1151,896
1501,1181,763
1501,1181,1338
1501,1224,520
1501,1262,1529
1501,1310,822
1501,1345,1286
1501,1412,885
1501,1414,1262
1501,1431,1463
1501,1488,1085
1501,1502,1833
1501,1520,332
1501,1586,1399
1501,1603,508
1501,1612,385
1501,1617,955
1501,1686,689
1501,1721,605
1501,1755,595
1501,1898,633
1502,64,1886
1502,82,1293
1502,134,1615
1502,145,1661
1502,237,1688
1502,274,1269
1502,286,1217
1502,327,341
1502,375,1482
1502,443,918
1502,539,301
1502,551,1162
1502,606,1688
1502,640,162
1502,678,167
1502,721,181
1502,726,1284
1502,755,1769
1502,791,249
1502,819,996
1502,845,1196
1502,952,1183
1502,1036,1241
1502,1044,1801
1502,1068,1977
1502,1094,1894
1502,1111,203
1502,1155,1110
1502,1187,1460
1502,1210,1335
1502,1275,1512
1502,1295,499
1502,1305,355
1502,1344,598
1502,1383,296
1502,1405,225
1502,1417,1616
1502,1481,846
1502,1562,983
1502,1574,1032
1502,1594,458
1502,1638,265
1502,1639,141
1502,1773,624
1502,1802,1979
1502,1815,1283
1502,1820,1993
1503,7,302
1503,158,1481
1503,212,518
1503,400,65
1503,467,1348
1503,476,1150
1503,533,1840
1503,572,249
1503,575,318
1503,579,1196
1503,625,25
1503,632,34
1503,643,164
1503,655,772
1503,690,281
1503,739,1360
1503,756,1617
1503,785,38
1503,788,601
1503,841,1463
1503,842,1541
1503,1029,897
1503,1121,1766
1503,1147,1665
1503,1187,30
1503,1193,1435
1503,1196,1744
1503,1237,1030
1503,1261,1667
1503,1417,251
1503,1521,1690
1503,1523,875
1503,1540,1658
1503,1620,42
1503,1687,1801
1503,1808,1206
1503,1809,777
1503,1865,696
1503,1946,951
1503,1983,280
1504,6,238
1504,26,261
1504,166,623
1504,290,846
1504,309,1412
1504,388,1899
1504,410,448
1504,411,681
1504,456,1197
1504,458,395
1504,516,1103
1504,540,1566
1504,555,972
1504,581,1443
1504,586,916
1504,723,948
1504,808,1503
1504,886,907
1504,904,1938
1504,940,610
1504,941,726
1504,977,1771
1504,978,125
1504,1151,332
1504,1174,39
1504,1195,1852
1504,1278,397
1504,1318,1313
1504,1352,1026
1504,1449,1710
1504,1454,559
1504,1507,798
1504,1567,1742
1504,1636,1912
1504,1738,1331
1504,1760,1245
1504,1772,878
1504,1840,1434
1504,1852,730
1504,1886,515
1504,1985,257
1505,6,160
1505,53,1094
1505,76,1426
1505,188,1688
1505,190,915
1505,219,642
1505,265,16
1505,339,604
1505,388,286
1505,428,278
1505,564,1250
1505,571,1284
1505,649,958
1505,741,912
1505,756,1735
1505,769,1367
1505,887,1557
1505,903,1894
1505,936,1174
1505,1048,255
1505,1059,1323
1505,1181,1348
1505,1457,717
1505,1508,1404
1505,1515,1391
1505,1549,680
1505,1620,798
1505,1621,586
1505,1660,508
1505,1665,1804
1505,1690,942
1505,1765,553
1505,1784,879
1505,1835,994
1505,1852,1316
1505,1866,358
1505,1874,120
1505,1903,1549
1505,1968,1962
1505,1988,1628
1506,0,303
1506,10,150
1506,132,534
1506,199,438
1506,236,1717
1506,246,1556
1506,263,1029
1506,289,1001
1506,305,459
1506,380,172
1506,426,610
1506,450,223
1506,484,185
1506,505,496
1506,513,985
1506,611,1542
1506,634,543
1506,666,1388
1506,668,651
1506,686,286
1506,713,760
1506,770,1064
1506,783,1266
1506,829,1316
1506,851,979
1506,865,347
1506,869,54
1506,896,1879
1506,932,1171
1506,966,510
1506,1054,872
1506,1089,1213
1506,1136,1564
1506,1138,1116
1506,1188,1965
1506,1217,517
1506,1241,1001
1506,1283,1958
1506,1489,380
1506,1526,1343
1506,1530,611
1506,1564,633
1506,1659,135
1506,1707,1771
1506,1719,499
1506,1805,1321
1506,1812,399
1506,1819,1875
1506,1827,283
1506,1891,208
1506,1946,698
1507,74,1311
1507,99,1133
1507,189,965
1507,191,622
1507,347,1349
1507,416,1996
1507,435,72
1507,435,953
1507,487,1240
1507,525,1868
1507,540,763
1507,592,597
1507,620,1465
1507,655,988
1507,667,448
1507,687,926
1507,802,147
1507,810,1475
1507,825,1054
1507,839,49
1507,870,1744
1507,946,780
1507,987,478
1507,998,183
1507,1040,1030
1507,1133,307
1507,1156,886
1507,1183,1820
1507,1185,1051
1507,1223,524
1507,1299,277
1507,1300,366
1507,1340,63
1507,1360,1008
1507,1392,1916
1507,1499,990
1507,1518,579
1507,1529,549
1507,1544,717
1507,1559,227
1507,1637,1745
1507,1668,1794
1507,1682,1115
1507,1700,93
1507,1722,1267
1507,1787,505
1507,1884,477
1507,1920,1053
1507,1920,1086
1507,1942,934
1507,1957,660
1508,55,896
1508,58,1889
1508,89,1691
1508,124,1279
1508,240,110
1508,291,871
1508,379,986
1508,405,152
1508,417,445
1508,421,1315
1508,430,1394
1508,463,1423
1508,577,1709
1508,612,26
1508,631,862
1508,670,1178
1508,791,163
1508,792,252
1508,836,1422
1508,845,772
1508,1020,1640
1508,1082,283
1508,1092,1163
1508,1316,937
1508,1325,908
1508,1337,208
1508,1367,1913
1508,1434,1472
1508,1468,1606
1508,1500,1397
1508,1501,648
1508,1523,1034
1508,1624,722
1508,1652,698
1508,1663,1763
1508,1695,756
1508,1749,616
1508,1788,527
1508,1871,558
1508,1893,680
1508,1901,279
1508,1930,504
1508,1965,794
1508,1972,1454
1508,1978,424
1508,1987,371
1508,1989,1771
1509,25,1280
1509,49,530
1509,61,942
1509,62,1045
1509,70,1241
1509,78,1391
1509,126,1419
1509,155,779
1509,161,143
1509,298,1786
1509,303,1528
1509,353,1064
1509,394,1642
1509,432,746
1509,440,1020
1509,474,1191
1509,500,1469
1509,534,1899
1509,544,1060
1509,558,918
1509,572,152
1509,597,620
1509,602,1752
1509,631,94
1509,657,1832
1509,691,1587
1509,706,1394
1509,741,57
1509,747,493
1509,798,1650
1509,823,1330
1509,845,1897
1509,852,945
1509,863,424
1509,888,62
1509,970,536
1509,1006,1564
1509,1183,1768
1509,1187,196
1509,1192,1273
1509,1266,1168
1509,1316,738
1509,1322,798
1509,1405,1513
1509,1410,1980
1509,1434,1092
1509,1441,140
1509,1542,390
1509,1675,1702
1509,1760,1138
1509,1791,728
1509,1832,1178
1509,1833,970
1509,1836,1724
1509,1845,1953
1509,1939,306
1510,16,889
1510,17,307
1510,76,967
1510,112,831
1510,120,365
1510,170,1099
1510,253,396
1510,287,222
1510,288,574
1510,366,1004
1510,373,1925
1510,380,504
1510,430,1482
1510,455,288
1510,484,46
1510,508,1111
1510,557,1609
1510,562,411
1510,581,907
1510,825,1977
1510,855,589
1510,948,366
1510,1028,1122
1510,1091,1255
1510,1104,1631
1510,1118,975
1510,1194,387
1510,1208,1972
1510,1243,1875
1510,1278,55
1510,1320,43
1510,1445,665
1510,1512,490
1510,1626,91
1510,1683,29
1510,1718,1967
1510,1736,102
1510,1758,1680
1510,1761,1579
1510,1872,1258
1510,1881,81
1510,1890,197
1510,1923,1540
1510,1951,175
1511,16,1242
1511,37,1131
1511,51,355
1511,87,349
1511,139,1556
1511,144,640
1511,153,1811
1511,190,1729
1511,217,915
1511,249,741
1511,373,1396
1511,434,1135
1511,468,1530
1511,479,248
1511,488,563
1511,488,1036
1511,530,77
1511,591,1381
1511,610,1815
1511,706,771
1511,712,638
1511,810,1060
1511,848,1628
1511,869,236
1511,877,1550
1511,951,569
1511,958,1234
1511,958,1634
1511,969,1634
1511,1011,720
1511,1074,1653
1511,1076,1863
1511,1123,781
1511,1176,276
1511,1196,898
1511,1196,1180
1511,1217,319
1511,1289,1261
1511,1329,162
1511,1389,823
1511,1404,1232
1511,1428,734
1511,1434,1601
1511,1538,729
1511,1566,1796
1511,1606,127
1511,1623,1005
1511,1684,423
1511,1705,1498
1511,1725,757
1511,1739,1443
1511,1747,64
1511,1806,370
1511,1901,563
1511,1958,1782
1511,1985,1731
1512,10,535
1512,16,1813
1512,46,1009
1512,136,44
1512,148,210
1512,185,672
1512,205,1229
1512,237,194
1512,267,1561
1512,292,905
1512,306,968
1512,453,1445
1512,470,567
1512,511,295
1512,512,94
1512,513,1916
1512,627,1574
1512,689,1681
1512,784,1794
1512,867,263
1512,895,816
1512,990,553
1512,1003,1857
1512,1005,82
1512,1047,1196
1512,1060,1291
1512,1118,1998
1512,1137,1805
1512,1253,1401
1512,1282,1327
1512,1292,499
1512,1402,431
1512,1405,596
1512,1411,512
1512,1428,470
1512,1441,343
1512,1628,1208
1512,1660,1995
1512,1807,1897
1512,1809,1078
1512,1818,28
1512,1954,939
1512,1966,286
1513,0,824
1513,6,996
1513,16,560
1513,46,1009
1513,93,1000
1513,108,1558
1513,138,353
1513,190,1669
1513,272,1825
1513,311,1332
1513,373,55
1513,408,1633
1513,455,1057
1513,527,1785
1513,541,1084
1513,566,735
1513,628,536
1513,642,1960
1513,649,1150
1513,651,327
1513,685,1700
1513,698,307
1513,700,100
1513,703,1926
1513,711,725
1513,721,1843
1513,736,731
1513,763,1662
1513,801,575
1513,925,416
1513,962,373
1513,1108,351
1513,1142,1280
1513,1143,1197
1513,1154,183
1513,1158,1376
1513,1213,910
1513,1281,611
1513,1285,1526
1513,1324,1319
1513,1332,1440
1513,1342,1324
1513,1354,1947
1513,1355,1197
1513,1361,801
1513,1366,513
1513,1394,1736
1513,1400,1121
1513,1403,1868
1513,1409,1224
1513,1425,1745
1513,1438,911
1513,1457,1111
1513,1478,227
1513,1528,1064
1513,1530,1825
1513,1549,878
1513,1726,1687
1513,1738,617
1513,1842,1192
1513,1858,1162
1513,1910,483
1513,1966,1112
1513,1983,645
1513,1999,107
1514,83,1902
1514,88,70
1514,111,497
1514,111,1026
1514,134,1675
1514,163,586
1514,207,38
1514,229,1050
1514,235,1812
1514,255,1855
1514,293,941
1514,330,1876
1514,405,174
1514,425,144
1514,464,1400
1514,471,101
1514,494,252
1514,516,575
1514,558,75
1514,616,1511
1514,654,1438
1514,787,566
1514,797,648
1514,944,1915
1514,950,1350
1514,1001,4
1514,1002,286
1514,1148,1624
1514,1179,1734
1514,1243,1441
1514,1248,877
1514,1489,846
1514,1507,1934
1514,1546,350
1514,1641,1205
1514,1659,1268
1514,1669,1771
1514,1677,1964
1514,1725,612
1514,1906,1457
1514,1941,169
1514,1978,61
1515,11,1010
1515,42,884
1515,112,261
1515,117,1955
1515,118,1634
1515,207,47
1515,366,1823
1515,395,753
1515,402,156
1515,403,1105
1515,418,1103
1515,450,539
1515,473,22
1515,484,105
1515,525,1956
1515,573,661
1515,635,1676
1515,655,962
1515,677,1104
1515,680,1697
1515,715,1896
1515,728,1980
1515,754,724
1515,771,639
1515,813,228
1515,920,906
1515,975,727
1515,999,427
1515,1003,1468
1515,1012,1289
1515,1044,1254
1515,1062,771
1515,1232,1629
1515,1240,1151
1515,1306,175
1515,1312,893
1515,1433,320
1515,1458,618
1515,1478,1443
1515,1507,3
1515,1515,721
1515,1601,760
1515,1672,976
1515,1687,831
1515,1703,1960
1515,1876,784
1515,1921,287
1515,1985,1616
1516,33,192
1516,107,1894
1516,154,954
1516,156,460
1516,195,1246
1516,202,875
1516,230,220
1516,302,1843
1516,338,258
1516,361,1709
1516,388,898
1516,393,1474
1516,412,648
1516,444,1626
1516,469,386
1516,485,339
1516,501,776
1516,557,1860
1516,626,1153
1516,629,1291
1516,684,1347
1516,726,1241
1516,754,1168
1516,763,1458
1516,819,98
1516,834,738
1516,1001,433
1516,1004,1970
1516,1016,675
1516,1024,695
1516,1039,140
1516,1050,1332
1516,1074,1889
1516,1103,998
1516,1155,194
1516,1159,315
1516,1218,352
1516,1221,322
1516,1236,764
1516,1257,1994
1516,1318,21
1516,1342,858
1516,1354,947
1516,1401,478
1516,1467,1709
1516,1605,712
1516,1653,1155
1516,1667,10
1516,1668,814
1516,1795,552
1516,1804,554
1516,1842,743
1516,1849,1467
1516,1898,1499
1516,1902,1875
1516,1977,1562
1517,36,1689
1517,65,803
1517,72,547
1517,76,1265
1517,86,1854
1517,99,458
1517,105,1644
1517,106,280
1517,195,196
1517,363,1456
1517,400,975
1517,468,256
1517,471,33
1517,498,1871
1517,539,259
1517,592,537
1517,592,947
1517,615,1889
1517,693,547
1517,728,184
1517,734,1770
1517,776,292
1517,783,787
1517,926,951
1517,943,1853
1517,991,844
1517,992,1555
1517,1186,477
1517,1201,490
1517,1249,359
1517,1331,952
1517,1335,1354
1517,1384,1769
1517,1429,1394
1517,1430,448
1517,1466,1631
1517,1559,990
1517,1605,29
1517,1643,1394
1517,1683,1179
1517,1687,357
1517,1729,1742
1517,1761,1753
1517,1807,1831
1517,1827,1666
1517,1844,1471
1517,1869,1449
1518,51,760
1518,58,1838
1518,255,1594
1518,276,1316
1518,280,459
1518,298,33
1518,324,1995
1518,449,7
1518,509,223
1518,563,501
1518,625,596
1518,691,1438
1518,759,540
1518,793,788
1518,802,693
1518,814,1548
1518,840,1735
1518,863,1391
1518,941,142
1518,962,650
1518,1090,117
1518,1101,1787
1518,1142,1788
1518,1271,1726
1518,1289,1603
1518,1322,715
1518,1336,1375
1518,1359,1088
1518,1370,1165
1518,1411,1126
1518,1440,1719
1518,1483,483
1518,1507,1341
1518,1513,492
1518,1517,1348
1518,1568,1323
1518,1571,398
1518,1587,891
1518,1594,4
1518,1618,588
1518,1719,1449
1518,1806,1883
1518,1859,1559
1518,1865,345
1518,1916,649
1518,1922,991
1519,122,1753
1519,331,888
1519,350,1578
1519,538,876
1519,616,952
1519,739,41
1519,764,848
1519,786,290
1519,789,134
1519,822,1566
1519,862,1077
1519,961,261
1519,1039,1957
1519,1080,1479
1519,1089,50
1519,1108,1681
1519,1132,431
1519,1238,52
1519,1308,1895
1519,1313,1402
1519,1319,1443
1519,1375,936
1519,1385,469
1519,1396,1744
1519,1414,890
1519,1438,59
1519,1473,750
1519,1480,1713
1519,1537,128
1519,1547,344
1519,1625,71
1519,1669,946
1519,1703,1191
1519,1720,602
1519,1738,1167
1519,1749,1875
1519,1758,1150
1519,1762,319
1519,1866,344
1519,1885,372
1519,1903,741
1520,52,1966
1520,100,249
1520,114,1710
1520,150,1631
1520,151,961
1520,167,1579
1520,171,1959
1520,202,757
1520,350,1910
1520,375,601
1520,390,1834
1520,418,751
1520,440,1090
1520,488,987
1520,489,980
1520,494,977
1520,545,1952
1520,547,529
1520,616,1286
1520,670,1254
1520,726,1955
1520,749,896
1520,764,786
1520,813,999
1520,818,858
1520,988,1507
1520,1081,829
1520,1133,318
1520,1171,1216
1520,1202,1208
1520,1203,441
1520,1238,36
1520,1240,1542
1520,1288,923
1520,1325,1149
1520,1373,409
1520,1477,838
1520,1488,316
1520,1560,198
1520,1582,1568
1520,1588,569
1520,1594,319
1520,1700,1109
1520,1820,1818
1520,1825,1458
1520,1830,1243
1520,1877,495
1520,1895,1083
1520,1948,255
1521,2,804
1521,55,1639
1521,206,258
1521,206,870
1521,263,222
1521,345,760
1521,365,853
1521,381,780
1521,432,797
1521,444,381
1521,479,169
1521,588,1316
1521,621,94
1521,706,838
1521,723,408
1521,761,500
1521,799,247
1521,831,1266
1521,912,22
1521,957,15
1521,958,224
1521,979,2
1521,1077,451
1521,1097,1947
1521,1127,218
1521,1157,1126
1521,1208,1380
1521,1223,763
1521,1249,18
1521,1276,77
1521,1279,1555
1521,1289,1187
1521,1385,1846
1521,1426,1937
1521,1462,1614
1521,1484,502
1521,1513,978
1521,1641,685
1521,1740,404
1521,1800,299
1521,1816,1900
1521,1847,97
1521,1887,886
1521,1913,674
1521,1918,1404
1521,1958,1514
1522,39,1428
1522,109,1497
1522,114,724
1522,142,467
1522,147,1133
1522,152,91
1522,194,1468
1522,221,286
1522,263,1473
1522,267,1923
1522,281,273
1522,286,1532
1522,360,756
1522,437,1634
1522,451,52
1522,451,1069
1522,537,325
1522,566,1964
1522,729,1854
1522,791,178
1522,812,1644
1522,851,1828
1522,925,1635
1522,929,1586
1522,938,72
1522,958,924
1522,986,1238
1522,1030,694
1522,1039,1755
1522,1054,1665
1522,1170,675
1522,1364,405
1522,1422,414
1522,1488,43
1522,1546,736
1522,1568,1467
1522,1623,1670
1522,1638,402
1522,1655,994
1522,1684,1354
1522,1721,341
1522,1732,1047
1522,1747,1499
1522,1756,792
1522,1769,1226
1522,1777,13
1522,1782,1303
1522,1811,1686
1522,1817,41
1522,1819,1125
1522,1860,1906
1522,1862,322
1522,1867,232
1522,1880,408
1522,1886,1274
1522,1891,766
1523,39,179
1523,41,1027
1523,66,760
1523,143,1555
1523,199,992
1523,294,33
1523,337,1936
1523,411,1783
1523,510,1431
1523,514,415
1523,573,118
1523,624,1857
1523,644,314
1523,645,256
1523,653,617
1523,705,1135
1523,836,839
1523,896,530
1523,918,1865
1523,956,997
1523,965,128
1523,1001,1385
1523,1002,474
1523,1216,504
1523,1250,190
1523,1327,144
1523,1407,653
1523,1413,1908
1523,1435,1535
1523,1447,572
1523,1479,958
1523,1529,1896
1523,1546,1683
1523,1722,1339
1523,1749,1515
1523,1786,1644
1523,1807,1009
1523,1818,1090
1523,1847,947
1523,1849,1729
1523,1854,1925
1523,1879,129
1524,3,1667
1524,73,1792
1524,81,711
1524,151,459
1524,185,36
1524,254,1701
1524,276,1601
1524,321,37
1524,353,1547
1524,357,1872
1524,361,1138
1524,395,1587
1524,396,1149
1524,439,184
1524,455,479
1524,463,98
1524,520,737
1524,585,657
1524,614,1405
1524,628,1966
1524,644,1119
1524,662,162
1524,680,727
1524,738,291
1524,811,391
1524,827,31
1524,843,1718
1524,895,790
1524,926,495
1524,977,1711
1524,1202,1105
1524,1210,1184
1524,1258,1719
1524,1310,593
1524,1350,880
1524,1371,1416
1524,1381,180
1524,1390,114
1524,1404,1433
1524,1428,396
1524,1435,1853
1524,1456,1150
1524,1489,628
1524,1652,1339
1524,1711,1195
1524,1720,1562
1524,1746,1643
1524,1784,628
1524,1886,96
1524,1950,1396
1525,38,756
1525,40,570
1525,169,1579
1525,236,1076
1525,245,833
1525,252,1449
1525,316,160
1525,326,1743
1525,361,1894
1525,377,5
1525,395,902
1525,433,425
1525,464,1709
1525,526,963
1525,562,1622
1525,594,1479
1525,602,259
1525,720,226
1525,746,1406
1525,821,5
1525,853,419
1525,914,501
1525,921,1625
1525,937,560
1525,963,189
1525,967,828
1525,968,1444
1525,1011,1927
1525,1028,1407
1525,1046,1208
1525,1096,164
1525,1097,805
1525,1266,16
1525,1342,152
1525,1378,1827
1525,1425,292
1525,1434,1710
1525,1519,647
1525,1558,461
1525,1580,1416
1525,1589,1375
1525,1612,218
1525,1617,1555
1525,1660,1364
1525,1699,1821
1525,1703,579
1525,1721,696
1525,1725,1107
1525,1733,913
1525,1734,1656
1525,1757,257
1525,1863,940
1525,1887,890
1525,1956,1595
1525,1983,150
1526,16,1926
1526,56,1860
1526,73,249
1526,96,1221
1526,142,1665
1526,143,637
1526,157,149
1526,159,487
1526,186,1539
1526,212,597
1526,230,762
1526,243,1220
1526,425,1804
1526,499,1412
1526,523,360
1526,553,934
1526,594,494
1526,632,720
1526,643,532
1526,744,1274
1526,752,1597
1526,765,1909
1526,768,1588
1526,860,1133
1526,866,1463
1526,882,1622
1526,914,927
1526,933,1123
1526,980,101
1526,1001,1135
1526,1002,1415
1526,1040,1574
1526,1066,1729
1526,1251,759
1526,1302,1370
1526,1306,1329
1526,1320,585
1526,1321,1803
1526,1373,341
1526,1461,575
1526,1500,1898
1526,1514,551
1526,1569,856
1526,1601,1278
1526,1614,1750
1526,1656,1015
1526,1670,1573
1526,1692,1505
1526,1836,467
1526,1873,1123
1526,1968,970
1526,1993,1152
1527,14,1462
1527,41,600
1527,129,845
1527,139,1136
1527,195,272
1527,218,573
1527,251,1987
1527,258,108
1527,326,1879
1527,388,1998
1527,446,1184
1527,475,1059
1527,525,749
1527,545,419
1527,567,1165
1527,570,856
1527,610,721
1527,636,918
1527,684,685
1527,769,711
1527,817,1752
1527,851,1508
1527,961,347
1527,973,1885
1527,1042,1490
1527,1044,993
1527,1090,293
1527,1127,677
1527,1148,884
1527,1166,732
1527,1227,1003
1527,1275,325
1527,1308,1196
1527,1337,1081
1527,1353,1382
1527,1379,182
1527,1399,1387
1527,1484,1841
1527,1494,1384
1527,1576,714
1527,1688,1607
1527,1746,1822
1527,1755,1496
1527,1772,1755
1527,1786,1007
1527,1791,1477
1527,1858,359
1527,1873,797
1527,1896,128
1527,1897,166
1528,10,233
1528,119,1751
1528,292,350
1528,321,1933
1528,338,486
1528,364,498
1528,394,790
1528,421,1621
1528,427,240
1528,441,299
1528,470,1925
1528,498,70
1528,534,451
1528,536,12
1528,547,26
1528,604,1659
1528,645,350
1528,648,1949
1528,671,469
1528,685,74
1528,765,345
1528,773,850
1528,808,934
1528,817,1516
1528,883,1900
1528,898,609
1528,911,1320
1528,960,235
1528,1007,249
1528,1010,941
1528,1012,782
1528,1086,440
1528,1107,926
1528,1160,951
1528,1184,383
1528,1191,433
1528,1311,379
1528,1392,1515
1528,1503,556
1528,1524,248
1528,1527,609
1528,1580,1797
1528,1586,1551
1528,1610,1064
1528,1662,1147
1528,1665,211
1528,1669,1360
1528,1675,1886
1528,1690,951
1528,1693,1713
1528,1768,298
1528,1781,1973
1528,1782,1385
1528,1789,1376
1528,1800,279
1528,1801,1596
1528,1854,689
1528,1919,109
1528,1922,530
1528,1942,1540
1528,1958,1850
1529,13,265
1529,27,888
1529,44,1497
1529,102,1548
1529,125,226
1529,125,939
1529,186,1303
1529,241,646
1529,243,1395
1529,292,830
1529,334,1687
1529,344,474
1529,381,787
1529,504,1628
1529,510,939
1529,532,1468
1529,535,1447
1529,556,1985
1529,570,1536
1529,640,74
1529,728,1122
1529,774,446
1529,785,757
1529,819,1021
1529,846,1968
1529,881,359
1529,941,530
1529,1016,1200
1529,1147,1736
1529,1224,617
1529,1237,531
1529,1241,1592
1529,1276,1283
1529,1289,879
1529,1304,1425
1529,1381,1353
1529,1382,183
1529,1409,1208
1529,1419,772
1529,1426,1504
1529,1474,1745
1529,1485,817
1529,1532,793
1529,1608,245
1529,1614,844
1529,1627,1942
1529,1698,1129
1529,1724,1715
1529,1756,601
1529,1791,580
1529,1831,701
1529,1849,608
1529,1896,775
1529,1933,137
1529,1945,226
1530,52,194
1530,87,1698
1530,169,617
1530,464,1484
1530,495,1849
1530,556,1670
1530,586,1685
1530,718,1678
1530,767,434
1530,774,1059
1530,786,1024
1530,830,884
1530,833,1218
1530,849,1905
1530,856,817
1530,957,1307
1530,1034,1322
1530,1113,1692
1530,1222,150
1530,1386,1839
1530,1437,1263
1530,1512,1471
1530,1534,1474
1530,1561,1072
1530,1570,1707
1530,1630,1653
1530,1634,717
1530,1709,762
1530,1740,1373
1530,1744,998
1530,1809,1244
1530,1861,647
1530,1886,1983
1530,1911,1069
1530,1952,857
1531,29,1183
1531,65,738
1531,76,235
1531,111,1403
1531,141,668
1531,168,1319
1531,173,1189
1531,224,135
1531,236,1061
1531,297,1944
1531,332,602
1531,490,1924
1531,640,1984
1531,642,125
1531,703,304
1531,793,1172
1531,802,605
1531,838,1160
1531,882,149
1531,905,425
1531,951,1985
1531,1073,1251
1531,1084,756
1531,1085,1301
1531,1156,1043
1531,1161,769
1531,1177,1227
1531,1240,765
1531,1296,1400
1531,1311,1021
1531,1441,1892
1531,1540,163
1531,1580,409
1531,1603,878
1531,1637,1924
1531,1682,668
1531,1690,1066
1531,1714,1535
1531,1820,367
1531,1855,1637
1531,1870,1112
1531,1872,1339
1531,1873,826
1531,1941,689
1531,1975,148
1531,1985,1250
1532,4,1404
1532,28,580
1532,48,1559
1532,86,147
1532,87,1250
1532,89,1313
1532,103,1948
1532,116,520
1532,150,65
1532,248,340
1532,307,1267
1532,485,662
1532,486,1398
1532,509,928
1532,584,1287
1532,638,1829
1532,653,1463
1532,720,152
1532,756,1827
1532,829,384
1532,924,1532
1532,939,1073
1532,976,30
1532,1006,704
1532,1040,1154
1532,1288,1174
1532,1304,1045
1532,1335,241
1532,1336,266
1532,1493,1742
1532,1523,483
1532,1537,96
1532,1545,6
1532,1591,903
1532,1595,1288
1532,1595,1947
1532,1658,93
1532,1697,1479
1532,1731,1724
1532,1834,725
1532,1848,356
1532,1881,1143
1532,1906,1198
1532,1942,1596
1532,1991,236
1533,7,1224
1533,127,460
1533,226,1500
1533,237,718
1533,298,1023
1533,330,92
1533,365,1412
1533,487,10
1533,555,458
1533,573,1364
1533,604,1226
1533,624,95
1533,636,1587
1533,639,1276
1533,662,1961
1533,779,1220
1533,791,1352
1533,799,824
1533,833,1760
1533,1002,694
1533,1067,1336
1533,1114,584
1533,1219,887
1533,1224,747
1533,1227,1508
1533,1293,1373
1533,1299,1249
1533,1302,1796
1533,1341,537
1533,1409,469
1533,1429,1686
1533,1494,1381
1533,1512,1787
1533,1528,530
1533,1593,1153
1533,1600,21
1533,1701,1410
1533,1702,1744
1533,1739,1409
1533,1790,1120
1533,1799,1593
1533,1807,1135
1533,1811,1228
1533,1828,929
1533,1863,80
1533,1876,500
1533,1903,1140
1533,1953,868
1533,1953,1410
1533,1969,917
1534,0,1569
1534,62,1721
1534,83,1259
1534,92,514
1534,134,1161
1534,179,229
1534,214,1811
1534,236,1846
1534,249,1661
1534,256,258
1534,286,1329
1534,316,1895
1534,343,1952
1534,370,591
1534,472,897
1534,491,92
1534,495,1503
1534,555,1549
1534,587,1583
1534,606,1047
1534,618,865
1534,627,1366
1534,655,1796
1534,690,494
1534,693,1984
1534,829,1539
1534,950,983
1534,1020,88
1534,1104,106
1534,1221,1646
1534,1347,456
1534,1389,1976
1534,1391,258
1534,1403,470
1534,1581,1560
1534,1636,1488
1534,1644,353
1534,1681,1585
1534,1696,366
1534,1761,1074
1534,1835,233
1534,1844,1160
1534,1929,1236
1534,1957,1087
1535,5,106
1535,91,948
1535,140,1965
1535,253,1665
1535,265,1856
1535,282,121
1535,316,676
1535,357,579
1535,435,499
1535,533,246
1535,569,1422
1535,599,209
1535,632,433
1535,652,991
1535,706,500
1535,788,224
1535,839,355
1535,840,1007
1535,899,1124
1535,913,1870
1535,944,1540
1535,949,1413
1535,1041,1684
1535,1053,1265
1535,1078,1134
